Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
17;26;13;24;59.21
17;12;13;24;60.43
17;17;13;27;84.79
17;18;13;16;55.23
17;23;13;12;27.78
17;28;13;21;70.89
17;29;13;18;43.35
17;31;13;27;88.27
17;27;13;23;101.23
17;2;13;25;95.56
17;3;13;21;76.8
17;5;13;21;74.92
17;13;13;24;74.29
17;25;13;21;58.21
17;30;13;13;41.71
17;32;13;18;42.83
17;33;13;9;21.49
17;35;13;15;45.73
17;37;13;7;27.5
17;38;13;5;13.03
17;24;13;16;58.13
17;4;13;11;46.43
17;54;13;13;36.27
17;65;13;12;26.8
17;57;13;9;31.09
17;86;13;13;45.49
17;89;13;10;26.87
17;34;13;29;71.11
17;9;13;21;83.49
17;16;13;24;95.44
17;19;13;35;99.39
17;21;13;31;107.49
17;77;13;9;34.15
17;84;13;13;35.19
17;74;13;11;48.99
17;81;13;7;21.24
17;92;13;9;25.43
17;56;13;21;74.36
17;69;13;38;114.26
17;70;13;18;65.48
17;76;13;18;33.91
17;83;13;25;66.66
17;47;13;16;59.29
17;6;13;24;97.63
17;7;13;18;47.33
17;20;13;28;100.56
23;87;13;18;47.14
23;56;13;28;85.44
23;66;13;31;62.2
23;75;13;10;27.41
23;85;13;21;60.19
23;73;13;24;71.99
23;50;13;24;64.9
23;71;13;31;83.09
23;78;13;10;34.67
23;91;13;11;37.12
23;59;13;15;45.82
23;63;13;7;18.59
23;68;13;1;0.21
23;4;13;27;79.87
23;12;13;31;121.26
23;26;13;29;81.09
23;8;13;24;60.03
23;3;13;8;28.95
23;38;13;27;94.33
23;17;13;25;78.51
23;57;13;24;53.04
23;42;13;13;48.93
23;64;13;6;11.08
23;77;13;5;8.65
23;84;13;5;10.68
23;7;13;7;25.66
23;20;13;24;58.21
23;19;13;13;40.31
23;35;13;6;22.56
23;39;13;28;80.81
23;40;13;21;69.62
23;53;13;28;98.01
23;58;13;10;26.25
23;60;13;19;61.82
23;62;13;28;107.19
23;65;13;8;17.51
23;69;13;28;63.4
23;70;13;10;22.91
23;86;13;18;67.87
23;76;13;32;97.04
23;45;13;36;97.78
23;46;13;13;38.94
23;47;13;9;21.7
23;51;13;44;143.64
23;54;13;29;67.1
23;55;13;9;33.63
23;74;13;15;45.77
23;79;13;34;132.35
23;81;13;12;39.8
23;83;13;10;28.65
23;90;13;8;28.5
23;37;13;32;91.16
23;2;13;4;15.92
23;5;13;44;128.21
23;10;13;16;52.88
23;22;13;21;70.4
23;25;13;25;63.01
23;30;13;25;85.27
23;31;13;16;53.79
23;1;13;2;6.12
23;6;13;15;53.75
23;14;13;21;62.9
23;21;13;13;24.95
23;24;13;25;62.15
23;33;13;39;110.28
23;9;13;25;76.99
23;28;13;9;18.43
25;42;13;34;122.16
25;54;13;13;31.83
25;68;13;36;139.67
25;69;13;24;71.57
25;76;13;32;103.39
25;77;13;34;94.2
25;80;13;28;95.13
25;92;13;12;35.62
25;90;13;16;55.07
25;56;13;44;129.85
25;48;13;40;108.9
25;53;13;5;10.32
25;84;13;41;112.22
25;88;13;27;71.8
25;52;13;31;69.79
25;81;13;8;19.76
25;35;13;39;121.82
25;7;13;31;56.94
25;9;13;21;57.05
25;13;13;43;100.14
25;20;13;73;274.02
25;21;13;26;67.57
25;24;13;44;139.63
25;28;13;48;142.1
25;38;13;45;85.59
25;26;13;29;58.03
25;33;13;18;58.99
25;62;13;31;87.53
25;70;13;44;122.89
25;49;13;35;68.03
25;55;13;29;95.17
25;2;13;26;89.78
25;14;13;37;97.27
25;34;13;32;138.05
25;6;13;35;100.19
25;27;13;28;80.82
25;67;13;16;44.71
25;83;13;33;80.35
25;75;13;19;50.9
25;40;13;11;34.92
25;46;13;29;93.42
25;64;13;15;40.11
25;71;13;18;49.88
25;73;13;16;35.16
25;82;13;37;125.25
25;86;13;28;87.21
25;89;13;21;71.69
25;59;13;15;43.06
25;47;13;18;48.7
25;65;13;8;23.19
25;63;13;24;86.14
25;43;13;25;56.44
25;57;13;28;76.86
25;58;13;29;65.68
25;60;13;18;52.55
25;79;13;10;26.43
25;87;13;27;100.12
25;5;13;30;83.53
25;8;13;30;88.63
25;12;13;34;111.57
25;18;13;19;56.96
25;37;13;2;5.95
25;31;13;36;102.94
25;3;13;21;75.68
25;10;13;24;46.62
25;11;13;38;107.06
25;16;13;43;149.31
25;17;13;28;84.27
25;19;13;18;42.9
25;22;13;7;20.05
25;32;13;21;78.14
25;36;13;37;142.44
25;23;13;13;27.39
21;78;13;23;73.64
21;41;13;33;122.93
21;48;13;19;48.83
21;51;13;32;113.4
21;59;13;32;60.15
21;61;13;36;104.45
21;65;13;45;128.17
21;71;13;18;56.01
21;77;13;26;68.2
21;81;13;26;70.22
21;82;13;16;66.3
21;83;13;31;61.87
21;84;13;19;55.73
21;90;13;26;65.33
21;62;13;18;56.9
21;67;13;28;92.16
21;40;13;34;89.5
21;42;13;39;120.16
21;52;13;50;154.3
21;55;13;43;142.59
21;57;13;31;77.38
21;58;13;10;30.39
21;50;13;38;96.38
21;66;13;46;126.48
21;11;13;47;125.69
21;21;13;61;184.5
21;38;13;33;83.02
21;2;13;33;79.49
21;7;13;31;94.97
21;12;13;52;104.72
21;13;13;45;109.56
21;20;13;37;101.99
21;24;13;42;106.52
21;25;13;71;189.76
21;29;13;40;109.57
21;30;13;39;114.36
21;36;13;44;121.65
21;3;13;32;73.33
21;33;13;37;128.22
21;5;13;54;151.83
21;16;13;44;166.2
21;17;13;50;158.06
21;19;13;37;120.87
21;28;13;49;110.06
21;32;13;44;115.43
21;37;13;44;126.42
21;4;13;21;54.96
21;74;13;36;102.2
21;6;13;56;172.78
21;26;13;52;149.46
21;39;13;48;157.86
21;44;13;30;105.3
21;49;13;34;115.29
21;54;13;36;91.16
21;56;13;41;113.41
21;64;13;29;85.58
21;70;13;27;108.21
21;79;13;45;120.52
21;85;13;29;95.13
21;86;13;21;58.54
21;88;13;27;74.34
21;89;13;34;92.94
21;92;13;25;62.03
21;75;13;46;120.21
21;46;13;54;145.01
21;43;13;25;80.36
21;47;13;34;116.14
21;53;13;40;95.42
21;60;13;25;77.99
21;63;13;27;68.39
21;73;13;23;92.04
21;80;13;31;68.41
21;22;13;44;135.15
21;31;13;27;70.15
21;1;13;19;73.25
21;23;13;45;137.35
21;34;13;25;66.68
21;10;13;34;90.7
21;8;13;31;80.49
21;9;13;38;120.21
21;14;13;32;81.52
21;15;13;24;80.29
21;27;13;34;91.34
27;49;13;29;100.72
27;61;13;29;80.03
27;62;13;18;55.11
27;66;13;31;83.96
27;78;13;49;147.5
27;82;13;30;101.41
27;89;13;29;88.91
27;92;13;24;68.03
27;88;13;24;74.97
27;42;13;15;38.69
27;59;13;15;38.36
27;5;13;35;99.74
27;13;13;33;82.6
27;18;13;47;174.78
27;26;13;36;98.56
27;33;13;29;92.67
27;9;13;41;134.01
27;8;13;48;162.63
27;3;13;41;118.95
27;4;13;45;109.8
27;12;13;46;140.48
27;17;13;40;103.08
27;27;13;43;103.82
27;34;13;24;67.99
27;16;13;31;95.85
27;1;13;2;8.93
27;69;13;35;90.96
27;76;13;26;59.55
27;83;13;24;66.58
27;48;13;35;103.12
27;55;13;41;133.08
27;41;13;44;131.66
27;2;13;34;106.35
27;6;13;32;115.83
27;14;13;40;102.87
27;20;13;40;117.31
27;50;13;36;82.26
27;84;13;16;53.72
27;81;13;29;81.82
27;43;13;27;80.49
27;52;13;43;101.2
27;71;13;24;69.18
27;72;13;27;78.87
27;79;13;8;29.89
27;80;13;35;97.93
27;86;13;21;78.69
27;91;13;23;63.32
27;64;13;23;57.72
27;68;13;16;61.31
27;51;13;32;77.35
27;54;13;37;85.9
27;39;13;49;166.77
27;40;13;34;90.19
27;46;13;36;109.18
27;47;13;34;87.45
27;53;13;16;51.06
27;56;13;33;97.24
27;57;13;37;72.02
27;63;13;10;33.17
27;32;13;24;79.22
27;7;13;26;77.59
27;10;13;23;74.83
27;11;13;35;93.44
27;15;13;40;105.61
27;21;13;31;86.77
27;22;13;46;128.3
27;24;13;42;140.52
27;30;13;36;90.8
27;31;13;51;144.11
27;36;13;34;111.48
27;37;13;26;67.52
27;23;13;25;77.87
27;25;13;33;89.07
27;28;13;26;51.79
27;29;13;40;118.99
27;35;13;29;97.92
37;14;13;2;4.98
37;25;13;10;32.72
36;58;13;7;15.56
37;61;13;28;82.97
37;39;13;8;13.1
37;56;13;7;27.68
37;60;13;21;77.5
37;63;13;25;68.78
37;64;13;23;78.28
37;69;13;12;34.27
37;70;13;18;43.86
37;71;13;24;69.68
37;83;13;18;80.66
37;43;13;10;34.84
37;49;13;3;10.48
37;50;13;11;29.07
37;51;13;13;33.12
37;55;13;11;28.99
37;57;13;9;28.33
37;76;13;11;33.27
37;82;13;13;40.26
37;90;13;9;12.98
37;45;13;7;18.22
37;33;13;4;4.97
37;34;13;8;16.78
37;35;13;4;11.95
37;32;13;9;34.17
34;79;13;15;39.64
34;83;13;15;43.52
20;91;13;6;21.47
34;90;13;10;21.48
34;81;13;6;15.37
34;87;13;15;46.45
47;39;13;28;96.56
47;24;13;9;26.93
47;29;13;64;158.08
47;55;13;38;116.31
47;27;13;24;69.02
47;41;13;36;132.2
47;20;13;47;138.56
47;63;13;36;98.06
36;76;13;16;49.6
36;81;13;12;42.5
36;82;13;15;46.69
36;83;13;18;58.08
36;90;13;26;75.79
36;41;13;15;48.25
36;42;13;29;84.66
36;45;13;16;58.97
36;66;13;11;35.32
36;72;13;24;57.86
36;84;13;11;30.72
36;85;13;16;66.1
36;60;13;15;34.59
36;15;13;23;63.5
36;10;13;8;24.94
36;26;13;32;107.76
36;33;13;24;64.03
36;2;13;21;55.03
36;9;13;11;30.67
36;12;13;23;50.81
36;16;13;16;47.44
36;17;13;16;64.94
36;19;13;26;100.25
36;20;13;38;97.49
36;21;13;18;40.96
36;22;13;19;52.81
36;25;13;21;73.23
36;23;13;29;96.61
36;11;13;16;40.95
28;49;13;31;88.78
28;64;13;19;63.05
28;68;13;21;60.16
28;71;13;21;54.73
28;77;13;26;91.8
28;83;13;41;168.83
28;87;13;28;110.68
28;39;13;34;140.1
28;57;13;11;22.13
28;43;13;40;110.31
28;51;13;29;76.09
28;54;13;28;64.68
28;56;13;52;110.33
28;59;13;42;99.73
28;74;13;13;23.27
28;75;13;42;137.97
28;82;13;7;18.84
28;84;13;27;46.03
28;44;13;23;68.2
28;67;13;28;108.23
28;78;13;11;40.5
28;14;13;36;100.59
28;1;13;15;51.58
28;2;13;32;110.14
28;8;13;35;90.32
28;19;13;42;162.89
28;20;13;45;122.15
28;26;13;42;146.44
28;31;13;23;65.66
28;35;13;25;70.02
28;3;13;50;151.56
28;5;13;54;153.87
28;7;13;32;103.23
28;9;13;47;155.61
28;11;13;43;139.33
28;17;13;34;70.65
28;23;13;25;68.74
28;24;13;24;65.35
28;28;13;25;75.9
28;29;13;30;113.26
28;30;13;16;59.4
28;32;13;42;97.38
28;18;13;28;72.5
28;25;13;23;89.85
36;55;13;23;62.42
36;68;13;9;24.85
36;71;13;24;84.02
36;54;13;24;75.88
36;57;13;15;42.33
36;44;13;19;51.19
36;48;13;7;29.8
36;49;13;16;67.46
36;65;13;19;60.32
36;1;13;19;50.17
36;8;13;11;39.18
47;40;13;25;83.37
47;52;13;28;83.51
47;56;13;23;49.93
47;60;13;18;52.2
47;64;13;36;89.84
47;66;13;31;95.77
47;78;13;21;47.14
47;82;13;36;130.56
47;84;13;18;39.21
47;85;13;29;102.28
47;87;13;19;69.85
47;92;13;26;100.15
47;73;13;16;69.54
47;69;13;21;69.4
47;45;13;49;149.35
47;46;13;35;102.42
47;47;13;36;125.72
47;50;13;33;123.92
47;58;13;31;113.09
47;80;13;27;99.58
47;83;13;28;57.13
47;51;13;18;20.8
47;89;13;13;28.46
47;53;13;31;95.98
47;2;13;33;124.5
47;5;13;15;34.77
47;9;13;43;111.43
47;35;13;33;98.08
47;36;13;33;87.67
47;38;13;34;110.3
47;10;13;39;112.27
47;3;13;40;80.74
47;6;13;42;111.55
47;7;13;46;136.85
47;11;13;34;74.73
47;12;13;40;147.63
28;88;13;11;20.23
37;42;13;2;9.16
28;66;13;32;87.14
34;42;13;19;64.2
34;50;13;21;55.01
34;58;13;9;14.53
34;60;13;8;23.05
34;61;13;18;79.89
34;64;13;9;16.59
34;72;13;11;29.43
34;82;13;11;29.29
34;86;13;9;27.31
34;88;13;18;36.82
34;91;13;9;25.53
34;92;13;19;46.31
34;40;13;19;66.56
34;47;13;11;35.29
34;53;13;11;26.76
34;65;13;6;16.07
34;68;13;6;27.73
34;78;13;12;38.67
34;80;13;10;35.59
34;89;13;10;39.71
34;27;13;24;49.45
34;5;13;13;41.87
34;16;13;19;52.74
34;31;13;26;77.89
34;2;13;6;17.71
34;7;13;25;55.11
34;18;13;9;26.37
34;21;13;12;24.48
34;23;13;16;55.55
34;24;13;18;51.39
34;37;13;28;82.16
37;13;13;16;47.09
36;24;13;18;47.27
18;58;13;13;44.86
18;92;13;7;21.55
18;48;13;29;114.84
18;57;13;11;46.45
18;66;13;5;12.37
18;88;13;13;50.2
18;74;13;21;74.36
18;12;13;13;30.13
18;38;13;5;14.38
18;76;13;26;90.19
18;50;13;26;71.59
18;64;13;13;41.37
18;84;13;19;57.89
18;49;13;24;76.52
18;70;13;6;15.52
18;81;13;16;43.18
18;54;13;8;29.93
18;55;13;11;43.98
18;59;13;7;25.43
18;85;13;16;38.7
18;75;13;4;18.61
18;7;13;21;71.3
18;10;13;31;92.51
18;24;13;10;26.26
18;2;13;33;83.85
18;3;13;15;53.8
18;13;13;12;56.87
18;28;13;9;10.4
47;44;13;23;77.11
47;74;13;36;145.13
47;75;13;32;121.68
47;77;13;30;62.95
47;61;13;26;60.6
47;43;13;24;76.08
47;48;13;39;118.21
47;68;13;25;78.5
47;54;13;30;95.9
47;59;13;33;122.21
47;65;13;24;75.5
47;71;13;30;97.02
47;1;13;18;65.48
47;4;13;32;83.48
47;19;13;29;108.31
47;23;13;56;162.48
47;28;13;31;66.74
47;37;13;9;23.69
47;33;13;35;84.99
47;14;13;28;50.08
47;17;13;28;96.57
47;25;13;29;86.81
47;30;13;48;115.64
47;31;13;21;63.56
47;34;13;18;62.42
47;15;13;28;86.37
47;22;13;34;113.96
47;91;13;24;87.21
47;72;13;55;192.18
47;76;13;23;79.89
47;70;13;24;83.32
47;86;13;32;93.4
47;32;13;34;66.66
47;26;13;24;62.3
47;18;13;21;70.46
47;42;13;36;86.52
47;49;13;25;63.6
47;62;13;25;65.72
47;90;13;16;64.06
47;8;13;32;68.44
47;13;13;33;86.85
47;21;13;24;60.04
19;40;13;19;59.97
19;59;13;18;55.13
19;62;13;26;108.84
19;68;13;10;26.07
19;87;13;12;36.41
19;92;13;26;54.59
19;70;13;31;91.49
19;80;13;27;88.97
19;73;13;30;85.9
19;47;13;25;83.31
19;48;13;16;40.42
19;81;13;15;41.64
19;84;13;26;77.83
19;89;13;26;87.01
19;61;13;24;77.63
19;75;13;11;28.69
19;76;13;11;30.9
19;1;13;10;34.03
19;11;13;19;47.82
19;19;13;30;92.08
19;20;13;36;132.71
19;28;13;19;34.65
19;31;13;24;62.14
19;34;13;13;43.15
19;6;13;23;92.55
19;2;13;15;38.91
19;8;13;21;68.15
19;12;13;24;79.25
19;14;13;11;15.96
19;22;13;12;38.32
19;46;13;28;63.7
19;29;13;18;69.88
19;5;13;23;61.96
19;15;13;24;55.52
19;49;13;16;47.57
19;69;13;30;130.11
19;72;13;21;56.26
19;74;13;15;48.54
19;79;13;13;31.72
19;82;13;26;87.79
19;83;13;16;59.01
19;86;13;12;40.39
19;88;13;16;38.4
19;44;13;19;51.3
19;85;13;21;77.01
19;41;13;44;156.44
19;45;13;4;9.6
19;50;13;9;14.69
19;52;13;30;96.55
19;54;13;15;39.91
19;57;13;11;18.82
19;65;13;5;18.96
19;67;13;13;63.19
19;77;13;36;123.45
19;64;13;21;55.28
19;3;13;15;36.22
19;9;13;36;95.28
19;37;13;19;55.82
19;4;13;12;40.2
19;7;13;4;12.77
19;10;13;18;61.92
19;13;13;26;85.58
19;18;13;29;92.88
19;21;13;11;22.87
19;25;13;19;58.34
19;27;13;16;36.06
19;32;13;12;42.84
19;35;13;19;32.55
19;36;13;7;16.43
19;38;13;9;32.36
19;26;13;13;38.64
19;17;13;21;78.78
28;46;13;27;74.32
28;72;13;25;90.48
28;73;13;21;66.13
28;80;13;35;83.41
28;65;13;44;143.08
28;40;13;39;113.52
28;45;13;30;112.25
28;52;13;47;122.57
28;85;13;26;75.28
28;33;13;34;102.65
28;36;13;32;99.18
28;38;13;28;101.8
28;62;13;38;93.37
28;69;13;35;100.61
28;76;13;43;122.4
28;81;13;18;62.33
28;89;13;32;71.77
28;90;13;28;66.83
28;70;13;39;141.13
28;55;13;47;154.41
28;48;13;32;107.07
28;41;13;41;124.93
28;42;13;29;114.39
28;63;13;29;97.26
28;21;13;35;131.65
28;12;13;35;108.77
28;13;13;52;175.97
28;16;13;34;122.73
28;37;13;30;60.38
28;4;13;33;107.77
28;6;13;49;130.15
28;27;13;30;79.51
31;84;13;31;96.69
31;40;13;28;103.09
31;43;13;18;43.1
31;63;13;27;76.89
31;66;13;19;62.48
31;85;13;16;49.59
31;86;13;19;54.56
31;90;13;28;87.66
31;74;13;23;56.17
31;46;13;19;69.18
31;45;13;25;85.74
31;67;13;32;101.27
31;77;13;34;92.55
31;55;13;19;54.63
31;50;13;18;62.56
31;51;13;30;92.16
31;53;13;29;72.89
31;54;13;29;94.61
31;62;13;34;112.22
31;72;13;24;86.21
31;89;13;7;23.83
31;91;13;21;43.4
31;47;13;31;73.34
31;16;13;16;64.88
31;38;13;19;78.6
31;7;13;16;53.89
31;1;13;13;35.06
31;4;13;29;67.6
31;6;13;21;63.44
31;10;13;15;52.75
31;12;13;38;99.96
31;13;13;37;96.51
31;14;13;30;84.85
31;17;13;34;115.56
31;19;13;29;96.42
31;22;13;11;39.72
31;23;13;35;70.53
31;24;13;33;106.11
31;30;13;30;95.38
31;31;13;36;86.52
31;34;13;18;38.99
31;58;13;35;79.21
31;70;13;18;49.24
31;42;13;19;44.81
31;49;13;28;91.94
31;75;13;18;74.12
31;83;13;34;91.01
31;73;13;28;94.04
31;82;13;4;6.35
31;39;13;8;28.33
31;41;13;19;61.43
31;52;13;19;55.64
31;56;13;23;77.89
31;57;13;24;75.72
31;61;13;29;80.32
31;64;13;15;44.6
31;65;13;7;24.19
31;76;13;39;107.13
31;80;13;16;63.66
31;88;13;19;73
31;92;13;4;13.68
31;48;13;16;63.6
31;3;13;29;78.74
31;5;13;25;64.09
31;8;13;18;78.08
31;21;13;31;93.58
31;29;13;30;89.69
31;35;13;41;140.61
31;20;13;32;98.36
31;2;13;26;85.9
31;15;13;23;64.09
31;26;13;16;59.05
31;27;13;19;66.03
31;28;13;32;83.96
31;33;13;28;90
31;36;13;10;28.57
31;11;13;33;106.41
33;67;13;35;116.52
33;69;13;40;80.79
33;45;13;26;91.06
33;62;13;57;147.17
33;76;13;23;47.24
33;78;13;40;131.73
33;80;13;27;95.3
33;83;13;49;135.59
33;88;13;13;48.94
33;90;13;30;105.55
33;41;13;42;136.12
33;73;13;23;83.64
33;39;13;35;122.72
33;47;13;21;63.79
33;52;13;44;150.3
33;53;13;28;89.2
33;56;13;26;75.28
33;19;13;41;116.25
33;9;13;26;90.23
33;13;13;50;147.13
33;16;13;11;25.21
33;21;13;24;82.61
33;23;13;23;82.97
33;27;13;38;104.8
33;35;13;36;99.24
33;6;13;58;174
33;7;13;30;91.19
33;2;13;38;114.6
33;33;13;25;66.3
33;38;13;27;101.29
33;75;13;19;59.58
33;42;13;46;152.8
33;46;13;26;77.52
33;55;13;37;101.91
33;61;13;21;51.97
33;65;13;23;70.2
33;70;13;41;122.3
33;81;13;26;65.16
33;82;13;25;59.01
33;84;13;39;91.15
33;91;13;21;70.69
33;74;13;15;51.08
33;77;13;23;74.2
33;44;13;25;96.51
33;51;13;26;71.22
33;66;13;31;80.63
33;85;13;28;54.72
33;86;13;24;77.23
33;10;13;38;119.56
33;20;13;56;111.75
33;11;13;39;113.77
33;14;13;37;104.47
33;25;13;29;92.09
33;32;13;37;112.53
33;37;13;32;70.69
33;28;13;35;108.61
33;36;13;23;53.62
33;31;13;24;63.63
33;92;13;24;56.13
33;48;13;26;84.99
33;57;13;16;42.7
33;68;13;66;203.3
33;87;13;30;82.88
33;43;13;21;55.56
33;59;13;25;80.25
33;3;13;27;68.73
33;5;13;19;41.83
33;8;13;30;91.21
33;12;13;21;57.58
33;15;13;28;76.06
33;22;13;34;88.01
33;26;13;30;55.67
33;24;13;26;79.36
33;29;13;24;49.52
33;34;13;30;65.61
26;46;13;23;66.93
26;57;13;26;85.97
26;64;13;27;85.45
26;75;13;25;70.9
26;80;13;42;115.48
26;81;13;33;80.39
26;89;13;19;67.57
26;74;13;29;106.47
26;43;13;21;59.64
26;66;13;27;84.17
26;67;13;24;61.97
26;68;13;37;96.42
26;88;13;30;83.46
26;8;13;21;71.15
26;9;13;40;87.59
26;17;13;43;105.35
26;18;13;50;144.93
26;19;13;38;117.88
26;25;13;36;146.39
26;22;13;21;60.3
26;23;13;41;127.84
26;84;13;40;106.74
26;62;13;45;131.95
26;77;13;24;56.25
26;41;13;36;94.37
26;42;13;42;116.44
26;45;13;30;68.1
26;49;13;42;115.59
26;65;13;29;95.8
26;69;13;47;135.5
26;72;13;35;82.35
26;73;13;45;125.55
26;76;13;35;99.56
26;50;13;38;86.87
26;54;13;31;107.23
26;21;13;52;186.33
26;2;13;40;138.01
26;6;13;49;126.35
26;10;13;41;124.3
26;13;13;43;138.82
26;14;13;61;166.85
26;33;13;37;117.67
26;35;13;43;129.82
26;38;13;27;93.78
26;5;13;37;63.67
26;26;13;27;59.36
26;30;13;54;184.25
26;32;13;28;78.91
26;56;13;59;168.99
26;79;13;36;88.57
26;39;13;45;121.97
26;40;13;28;92.14
26;48;13;40;154.76
26;51;13;32;63.01
26;55;13;32;90.86
26;63;13;32;101.03
26;70;13;40;117.7
26;78;13;27;92.58
26;83;13;44;131.19
26;86;13;37;126.05
26;90;13;37;88.66
26;91;13;28;54.92
26;71;13;30;74.27
26;47;13;30;98.73
26;59;13;27;72.67
26;82;13;30;106.14
26;44;13;10;32.88
26;3;13;36;106.72
26;4;13;31;81.07
26;7;13;56;161.17
26;20;13;53;155.33
26;27;13;40;130.17
26;28;13;49;147.52
26;31;13;31;79.15
26;37;13;32;45.82
26;24;13;52;149.28
26;11;13;53;200.84
26;15;13;59;215.81
26;16;13;46;158.82
26;29;13;27;59.05
26;34;13;58;170.27
26;12;13;31;87.89
35;40;13;21;61.12
35;42;13;69;206.18
35;46;13;28;111.79
35;47;13;19;50.23
35;48;13;64;206.76
35;62;13;34;109.32
35;63;13;47;128.11
35;67;13;25;98.27
35;74;13;24;75.88
35;76;13;57;157.98
35;77;13;73;237.18
35;83;13;68;222.2
35;82;13;36;97.59
35;91;13;32;95.36
35;68;13;84;272.45
35;56;13;46;131.85
35;60;13;42;128.74
35;70;13;51;159.51
35;89;13;28;109.87
35;61;13;31;90.06
35;21;13;71;178.36
35;4;13;45;98.66
35;5;13;39;108.16
35;14;13;75;204.14
35;23;13;30;79.27
35;25;13;49;159.01
35;11;13;33;87
35;6;13;49;158.27
35;9;13;30;85.41
35;27;13;58;197.9
35;34;13;52;177.73
35;35;13;63;216.47
35;19;13;37;94.02
35;49;13;57;208.95
35;51;13;28;88.63
35;54;13;51;123.96
35;69;13;69;206.18
35;81;13;23;68.47
35;88;13;15;40.6
35;90;13;34;97.83
35;57;13;28;58.58
35;55;13;50;186.58
35;59;13;23;67.18
35;64;13;33;105.2
35;75;13;28;92.1
35;84;13;56;164.02
35;13;13;50;136.85
35;1;13;25;83.53
35;7;13;94;314.65
35;12;13;18;58.38
35;28;13;55;167.05
35;18;13;19;61.32
35;41;13;59;172.37
35;66;13;21;52.23
35;80;13;43;148.38
35;85;13;24;76.73
35;92;13;23;80.74
35;78;13;25;90.03
35;73;13;25;56.82
35;43;13;18;63.85
35;50;13;18;24.56
35;52;13;11;31.02
35;58;13;36;137.36
35;3;13;33;85.85
35;17;13;32;100.52
35;20;13;62;172.35
35;36;13;25;87.19
35;38;13;27;92.37
35;22;13;57;126.9
35;26;13;35;110.28
35;29;13;29;80.67
35;39;13;29;106.8
35;72;13;27;65.02
35;79;13;28;126.62
35;65;13;35;111.13
35;2;13;77;199.46
35;30;13;23;91.33
35;16;13;24;55.23
35;33;13;38;133.32
22;89;13;31;83.6
22;42;13;62;193.92
22;45;13;42;102.07
22;46;13;26;68.1
22;49;13;43;118.75
22;51;13;39;134.83
22;54;13;39;125.83
22;58;13;39;131.75
22;62;13;45;165.92
22;63;13;66;220.55
22;65;13;24;68.26
22;66;13;33;100.11
22;70;13;36;81.68
22;73;13;42;111.84
22;74;13;29;68.46
22;83;13;68;254.58
22;84;13;55;162.13
22;85;13;39;134.59
22;92;13;47;104.16
22;88;13;28;77.45
22;71;13;46;135.42
22;41;13;64;188.01
22;50;13;38;114.35
22;78;13;49;159.47
22;77;13;37;115.02
22;56;13;30;101.46
22;3;13;48;159.03
22;7;13;63;224.77
22;13;13;56;147.48
22;14;13;41;139.49
22;15;13;52;155.52
22;18;13;66;177.24
22;19;13;49;110.58
22;20;13;89;273.84
22;21;13;60;224.87
22;26;13;49;131.87
22;27;13;48;153.3
22;28;13;67;152.64
22;34;13;82;201.71
22;35;13;43;132.97
22;6;13;75;233.63
22;8;13;50;122
22;30;13;31;91.11
22;31;13;25;78.9
22;36;13;41;99.77
22;39;13;39;122.52
22;43;13;50;186.59
22;48;13;65;195.89
22;53;13;46;131.24
22;60;13;33;101.19
22;64;13;49;153.81
22;75;13;46;142.32
22;76;13;41;114.48
22;80;13;28;63.82
22;81;13;53;141.21
22;87;13;31;60.35
22;90;13;53;141.2
22;40;13;45;129.5
22;44;13;33;98.84
22;55;13;75;246.85
22;57;13;33;128.2
22;10;13;47;147.26
22;24;13;36;135.04
22;25;13;66;200.46
22;32;13;33;95.72
22;4;13;54;155.11
22;9;13;56;169.27
22;16;13;56;149.56
22;29;13;35;101.02
22;68;13;54;177.28
22;72;13;38;102.11
22;79;13;52;161.04
22;47;13;31;77.85
22;86;13;43;137.65
22;67;13;21;61.75
22;12;13;57;160.01
22;23;13;46;141.98
22;22;13;38;100.1
22;5;13;62;168.06
22;11;13;56;160.84
22;33;13;57;127.21
22;38;13;54;183.75
22;52;13;47;166.5
22;69;13;40;115.19
22;59;13;35;103.78
22;17;13;36;81.4
22;1;13;29;80.86
22;2;13;53;176.28
29;62;13;42;136.92
29;49;13;61;171.04
29;59;13;19;70.51
29;65;13;51;167.68
29;70;13;50;184.99
29;71;13;31;95
29;79;13;28;108.5
29;84;13;50;133.21
29;85;13;31;105.31
29;90;13;23;81.36
29;91;13;42;120.44
29;80;13;31;68.28
29;75;13;47;153.23
29;39;13;42;135.85
29;40;13;37;78.63
29;43;13;44;165.49
29;44;13;74;198.35
29;50;13;38;116.58
29;54;13;53;190.32
29;55;13;54;173.78
29;56;13;40;118.91
29;60;13;57;198.39
29;61;13;59;189.14
29;66;13;37;82.43
29;67;13;40;107.54
29;69;13;76;256.57
29;76;13;41;127.27
29;92;13;34;106.12
29;48;13;49;130.21
29;8;13;56;136.67
29;2;13;95;336.17
29;3;13;60;179.54
29;4;13;45;111.92
29;16;13;60;233.28
29;20;13;84;163.04
29;21;13;57;165.6
29;22;13;58;169.41
29;25;13;57;199.61
29;26;13;41;112.54
29;28;13;48;97.81
29;29;13;28;83.35
29;31;13;40;140.18
29;7;13;43;115.44
29;9;13;50;140.22
29;11;13;59;144.1
29;15;13;45;115.14
29;19;13;98;277.83
